image_name	ff	warm_start	feas_proj
birdhouse_010_cropped	2.2780680656433105	5.596977233886719	5.490718126296997
birdhouse_009_cropped	2.1921520233154297	4.876682996749878	4.76815390586853
birdhouse_003_cropped	2.2279958724975586	4.29128098487854	3.8768908977508545
birdhouse_006_cropped	2.317596197128296	4.615624904632568	4.278078079223633
birdhouse_001_cropped	2.2282350063323975	4.726237058639526	4.624207258224487
birdhouse_008_cropped	2.262368679046631	5.750387907028198	5.64849591255188
birdhouse_004_cropped	2.343858003616333	4.2359209060668945	3.6725292205810547
birdhouse_007_cropped	2.3800411224365234	4.4353320598602295	4.333553791046143
birdhouse_002_cropped	2.264976739883423	4.753267765045166	4.650437116622925
