image_name	ff	warm_start	feas_proj
birdhouse_010_cropped	0.12524795532226562	0.13809704780578613	0.10454082489013672
birdhouse_009_cropped	0.12880825996398926	0.15292716026306152	0.13170814514160156
birdhouse_003_cropped	0.12833309173583984	0.165510892868042	0.15844511985778809
birdhouse_006_cropped	0.11814117431640625	0.1599559783935547	0.15282392501831055
birdhouse_001_cropped	0.12875604629516602	0.14925122261047363	0.11107110977172852
birdhouse_008_cropped	0.11770391464233398	0.1510300636291504	0.14390802383422852
birdhouse_004_cropped	0.12120890617370605	0.13438820838928223	0.11408305168151855
birdhouse_007_cropped	0.12058019638061523	0.15029096603393555	0.14110994338989258
birdhouse_002_cropped	0.12351083755493164	0.14685916900634766	0.12091302871704102
