image_name	ff	warm_start	feas_proj
birdhouse_010_cropped	0.12469887733459473	0.1380901336669922	0.10401391983032227
birdhouse_009_cropped	0.129990816116333	0.15158486366271973	0.13012909889221191
birdhouse_003_cropped	0.12905097007751465	0.16655302047729492	0.15906000137329102
birdhouse_006_cropped	0.11808300018310547	0.1595618724822998	0.15227317810058594
birdhouse_001_cropped	0.12987303733825684	0.1492600440979004	0.1108391284942627
birdhouse_008_cropped	0.11738705635070801	0.15255379676818848	0.14544892311096191
birdhouse_004_cropped	0.12320113182067871	0.13600420951843262	0.11515188217163086
birdhouse_007_cropped	0.12251710891723633	0.14682507514953613	0.13977408409118652
birdhouse_002_cropped	0.12602543830871582	0.1470789909362793	0.12138891220092773
