image_name	ff	warm_start	feas_proj
birdhouse_010_cropped	0.12616610527038574	0.137498140335083	0.10388588905334473
birdhouse_009_cropped	0.12932610511779785	0.14992737770080566	0.12866616249084473
birdhouse_003_cropped	0.12913918495178223	0.16621804237365723	0.1589980125427246
birdhouse_006_cropped	0.11795783042907715	0.1604480743408203	0.15323376655578613
birdhouse_001_cropped	0.13001203536987305	0.15041470527648926	0.11068916320800781
birdhouse_008_cropped	0.11664509773254395	0.1518709659576416	0.1446828842163086
birdhouse_004_cropped	0.12082815170288086	0.13500285148620605	0.11461305618286133
birdhouse_007_cropped	0.12047696113586426	0.14626002311706543	0.13905811309814453
birdhouse_002_cropped	0.12235403060913086	0.14764094352722168	0.12148880958557129
