image_name	ff	warm_start	feas_proj
birdhouse_010_cropped	0.13570117950439453	0.1332380771636963	0.1005859375
birdhouse_009_cropped	0.1263411045074463	0.14834976196289062	0.12739777565002441
birdhouse_003_cropped	0.12655305862426758	0.16365790367126465	0.15627598762512207
birdhouse_006_cropped	0.11623883247375488	0.15801405906677246	0.15087294578552246
birdhouse_001_cropped	0.1283879280090332	0.14640307426452637	0.10876202583312988
birdhouse_008_cropped	0.11646175384521484	0.1480848789215088	0.1408989429473877
birdhouse_004_cropped	0.12117314338684082	0.13230204582214355	0.11212992668151855
birdhouse_007_cropped	0.12047696113586426	0.1448378562927246	0.1376199722290039
birdhouse_002_cropped	0.12232303619384766	0.14517903327941895	0.11925196647644043
