image_name	ff	warm_start	feas_proj
birdhouse_010_cropped	0.12436294555664062	0.13894319534301758	0.10356521606445312
birdhouse_009_cropped	0.1283252239227295	0.15021777153015137	0.1288928985595703
birdhouse_003_cropped	0.12713384628295898	0.1649160385131836	0.1572277545928955
birdhouse_006_cropped	0.11897969245910645	0.1759169101715088	0.16856908798217773
birdhouse_001_cropped	0.13036632537841797	0.15101099014282227	0.11236286163330078
birdhouse_008_cropped	0.11823201179504395	0.15276598930358887	0.1453540325164795
birdhouse_004_cropped	0.1206810474395752	0.1349630355834961	0.11456108093261719
birdhouse_007_cropped	0.12121796607971191	0.14821505546569824	0.14084720611572266
birdhouse_002_cropped	0.12405610084533691	0.1473522186279297	0.12147927284240723
