image_name	ff	warm_start	feas_proj
birdhouse_010_cropped	2.2839231491088867	5.641059875488281	5.540782690048218
birdhouse_009_cropped	2.18424391746521	4.931626081466675	4.830322980880737
birdhouse_003_cropped	2.2291126251220703	4.295893907546997	3.888359785079956
birdhouse_006_cropped	2.3305411338806152	4.633898973464966	4.304603815078735
birdhouse_001_cropped	2.226494073867798	4.365633964538574	4.264144659042358
birdhouse_008_cropped	2.2022461891174316	5.581625938415527	5.449644088745117
birdhouse_004_cropped	2.307499885559082	4.113647222518921	3.5576860904693604
birdhouse_007_cropped	2.3720180988311768	4.314971208572388	4.212958097457886
birdhouse_002_cropped	2.223193883895874	4.6372222900390625	4.528040170669556
