image_name	ff	warm_start	feas_proj
birdhouse_010_cropped	2.0248830318450928	1.6955509185791016	1.5347237586975098
birdhouse_009_cropped	1.7952661514282227	1.0821549892425537	0.934391975402832
birdhouse_003_cropped	1.9812061786651611	1.7210619449615479	1.589961051940918
birdhouse_006_cropped	1.8605670928955078	1.3284149169921875	1.2985012531280518
birdhouse_001_cropped	1.85040283203125	0.9586701393127441	0.8665037155151367
birdhouse_008_cropped	1.8055219650268555	1.5460619926452637	1.5164070129394531
birdhouse_004_cropped	1.8961641788482666	1.6694347858428955	1.3818368911743164
birdhouse_007_cropped	1.9613020420074463	1.4445481300354004	1.4148547649383545
birdhouse_002_cropped	1.9410388469696045	1.8390741348266602	1.70389986038208
