image_name	ff	warm_start	feas_proj
birdhouse_010_cropped	2.2959108352661133	5.68520712852478	5.578296184539795
birdhouse_009_cropped	2.1836700439453125	4.836658954620361	4.735543966293335
birdhouse_003_cropped	2.2331418991088867	4.273838043212891	3.8685319423675537
birdhouse_006_cropped	2.3384578227996826	4.636031150817871	4.307120084762573
birdhouse_001_cropped	2.2175118923187256	4.37216591835022	4.27171516418457
birdhouse_008_cropped	2.2043797969818115	5.573224067687988	5.471975803375244
birdhouse_004_cropped	2.2806127071380615	4.0896899700164795	3.534435272216797
birdhouse_007_cropped	2.3529090881347656	4.2917139530181885	4.190027952194214
birdhouse_002_cropped	2.2222089767456055	4.649274826049805	4.547142267227173
